Id,IsDeleted,MasterRecordId,Name,LastName,FirstName,Salutation,Type,RecordTypeId,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,Website,PhotoUrl,Industry,AnnualRevenue,NumberOfEmployees,Description,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,IsPartner,IsCustomerPortal,PersonContactId,IsPersonAccount,PersonMailingStreet,PersonMailingCity,PersonMailingState,PersonMailingPostalCode,PersonMailingCountry,PersonMailingLatitude,PersonMailingLongitude,PersonMailingGeocodeAccuracy,PersonMailingAddress,PersonOtherStreet,PersonOtherCity,PersonOtherState,PersonOtherPostalCode,PersonOtherCountry,PersonOtherLatitude,PersonOtherLongitude,PersonOtherGeocodeAccuracy,PersonOtherAddress,PersonMobilePhone,PersonHomePhone,PersonOtherPhone,PersonAssistantPhone,PersonEmail,PersonTitle,PersonDepartment,PersonAssistantName,PersonLeadSource,PersonBirthdate,PersonLastCURequestDate,PersonLastCUUpdateDate,PersonEmailBouncedReason,PersonEmailBouncedDate,PersonIndividualId,Jigsaw,JigsawCompanyId,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId
0018c00002FHR4KAAX,,,Idea Forest,,,,Corporate,0128c000002iLr7AAE,,9531 Larson Stream,Davisburgh,AR,,USA,,,,"{""city"":""Davisburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AR"",""street"":""9531 Larson Stream""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4KAAX,Chemicals,4308000,233,,0058c00000BTShaAAH,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,3/10/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1901,,,
0018c00002FHR4LAAX,,,Equifax,,,,Corporate,0128c000002iLr7AAE,,615 Lee Row,Danielleburgh,NY,,USA,,,,"{""city"":""Danielleburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NY"",""street"":""615 Lee Row""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4LAAX,Entertainment,3871000,169,,0058c00000BTShdAAH,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:43.000+0000,2/1/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1968,,,
0018c00002FHR4MAAX,,,"Devine Office Systems, Inc",,,,Corporate,0128c000002iLr7AAE,,49722 Bradley Haven,Michaelburgh,VT,,USA,,,,"{""city"":""Michaelburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""VT"",""street"":""49722 Bradley Haven""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4MAAX,Education,6361000,7,,0058c00000BTShZAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,2/22/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1882,,,
0018c00002FHR4NAAX,,,Dataworx Technologies,,,,Corporate,0128c000002iLr7AAE,,164 Denise Bypass,South Cynthiaside,RI,,USA,,,,"{""city"":""South Cynthiaside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""RI"",""street"":""164 Denise Bypass""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4NAAX,Chemicals,9852000,220,,0058c00000BTShWAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,3/22/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1933,,,
0018c00002FHR4OAAX,,,Transmeta Corporation,,,,Corporate,0128c000002iLr7AAE,,567 Aaron Grove,Lake Linda,OK,,USA,,,,"{""city"":""Lake Linda"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OK"",""street"":""567 Aaron Grove""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4OAAX,Media,4310000,91,,0058c00000BTShUAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,2003,,,
0018c00002FHR4PAAX,,,Storm Computer,,,,Corporate,0128c000002iLr7AAE,,3406 Jefferson Manors,Tiffanyhaven,MD,,USA,,,,"{""city"":""Tiffanyhaven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MD"",""street"":""3406 Jefferson Manors""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4PAAX,Chemicals,7448000,99,,0058c00000BTShWAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1954,,,
0018c00002FHR4QAAX,,,Clinician Support Technology,,,,Corporate,0128c000002iLr7AAE,,460 French Mews,Lake Andrewmouth,TX,,USA,,,,"{""city"":""Lake Andrewmouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""460 French Mews""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4QAAX,Recreation,9396000,241,,0058c00000BTShUAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1991,,,
0018c00002FHR4RAAX,,,Peak-Ryzex,,,,Corporate,0128c000002iLr7AAE,,903 Susan Locks,Douglastown,MD,,USA,,,,"{""city"":""Douglastown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MD"",""street"":""903 Susan Locks""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4RAAX,Shipping,6161000,185,,0058c00000BTShYAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,1950,,,
0018c00002FHR4SAAX,,,AMG Resources Corp.,,,,Corporate,0128c000002iLr7AAE,,7871 Bell Path,South Tracyfort,VA,,USA,,,,"{""city"":""South Tracyfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""VA"",""street"":""7871 Bell Path""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4SAAX,Recreation,8392000,118,,0058c00000BTShZAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,3/18/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1933,,,
0018c00002FHR4TAAX,,,Bfs,,,,Corporate,0128c000002iLr7AAE,,38601 Marsh Estate,Thomasfort,LA,,USA,,,,"{""city"":""Thomasfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""LA"",""street"":""38601 Marsh Estate""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4TAAX,Education,7905000,243,,0058c00000BTShUAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:43.000+0000,2/15/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1935,,,
0018c00002FHR4UAAX,,,Levi Strauss & Co.,,,,Corporate,0128c000002iLr7AAE,,2131 Lane Lane,East Timothystad,NJ,,USA,,,,"{""city"":""East Timothystad"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""2131 Lane Lane""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4UAAX,Education,3076000,38,,0058c00000BTSheAAH,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,3/15/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1897,,,
0018c00002FHR4VAAX,,,Republic Bank/Refunds Now,,,,Corporate,0128c000002iLr7AAE,,9774 Robertson Club,South Josephburgh,PA,,USA,,,,"{""city"":""South Josephburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""9774 Robertson Club""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4VAAX,Not For Profit,5429000,144,,0058c00000BTShaAAH,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/19/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1972,,,
0018c00002FHR4WAAX,,,ZCorum,,,,Corporate,0128c000002iLr7AAE,,50407 Lauren Roads,Rioshaven,OK,,USA,,,,"{""city"":""Rioshaven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OK"",""street"":""50407 Lauren Roads""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4WAAX,Consulting,6695000,246,,0058c00000BTShfAAH,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,3/19/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold Call,,,,,1955,,,
0018c00002FHR4XAAX,,,Fantasy World Amusements,,,,Corporate,0128c000002iLr7AAE,,11252 Garcia Overpass,South Amandaside,ME,,USA,,,,"{""city"":""South Amandaside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ME"",""street"":""11252 Garcia Overpass""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4XAAX,Electronics,5855000,73,,0058c00000BTShVAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1955,,,
0018c00002FHR4YAAX,,,Sterling Communications,,,,Corporate,0128c000002iLr7AAE,,8573 Mitchell Extension,Port Melissaburgh,NH,,USA,,,,"{""city"":""Port Melissaburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NH"",""street"":""8573 Mitchell Extension""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4YAAX,Apparel,5259000,157,,0058c00000BTShWAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/9/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1935,,,
0018c00002FHR4ZAAX,,,Health Web Solutions,,,,Corporate,0128c000002iLr7AAE,,5567 Frank Meadows,Nelsonfort,FL,,USA,,,,"{""city"":""Nelsonfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""FL"",""street"":""5567 Frank Meadows""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4ZAAX,Engineering,2554000,184,,0058c00000BTShVAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:01.000+0000,3/24/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1907,,,
0018c00002FHR4aAAH,,,aimasoft,,,,Corporate,0128c000002iLr7AAE,,2804 Moore Bypass,Lauraton,PA,,USA,,,,"{""city"":""Lauraton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""2804 Moore Bypass""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4aAAH,Food & Beverage,5080000,136,,0058c00000BTShUAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,2/12/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1930,,,
0018c00002FHR4bAAH,,,Vintage Wine Estates,,,,Corporate,0128c000002iLr7AAE,,091 Derek Shore,South Teresa,NH,,USA,,,,"{""city"":""South Teresa"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NH"",""street"":""091 Derek Shore""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4bAAH,Electronics,7643000,180,,0058c00000BTShTAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1884,,,
0018c00002FHR4cAAH,,,Bridgeforce,,,,Corporate,0128c000002iLr7AAE,,204 Lisa Springs,Seanport,PA,,USA,,,,"{""city"":""Seanport"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""204 Lisa Springs""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4cAAH,Environmental,5365000,46,,0058c00000BTShUAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1990,,,
0018c00002FHR4dAAH,,,Invivodata,,,,Corporate,0128c000002iLr7AAE,,69189 Christopher Springs,Ryanchester,MS,,USA,,,,"{""city"":""Ryanchester"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MS"",""street"":""69189 Christopher Springs""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4dAAH,Financial Services,2783000,194,,0058c00000BTShZAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1968,,,
0018c00002FHR4eAAH,,,PrintBid.com,,,,Corporate,0128c000002iLr7AAE,,44961 Collin Corner,Port Hannahbury,SC,,USA,,,,"{""city"":""Port Hannahbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""SC"",""street"":""44961 Collin Corner""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4eAAH,Healthcare & Life Sciences,7869000,50,,0058c00000BTShXAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,3/23/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1891,,,
0018c00002FHR4fAAH,,,Jacadis,,,,Corporate,0128c000002iLr7AAE,,172 Smith Passage,Brandyland,MA,,USA,,,,"{""city"":""Brandyland"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MA"",""street"":""172 Smith Passage""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4fAAH,Education,7289000,221,,0058c00000BTShXAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold Call,,,,,1893,,,
0018c00002FHR4gAAH,,,CONTECH Stormwater Solutions,,,,Corporate,0128c000002iLr7AAE,,49764 Olsen Knoll,Maryburgh,RI,,USA,,,,"{""city"":""Maryburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""RI"",""street"":""49764 Olsen Knoll""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4gAAH,Banking,9091000,156,,0058c00000BTShYAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/15/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1984,,,
0018c00002FHR4hAAH,,,ARx,,,,Corporate,0128c000002iLr7AAE,,107 Butler Port,North Rebecca,FL,,USA,,,,"{""city"":""North Rebecca"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""FL"",""street"":""107 Butler Port""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4hAAH,Energy,6272000,245,,0058c00000BTShTAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,1940,,,
0018c00002FHR4iAAH,,,The Colography Group Inc,,,,Corporate,0128c000002iLr7AAE,,211 Shaffer Mission,West Elizabeth,KY,,USA,,,,"{""city"":""West Elizabeth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""KY"",""street"":""211 Shaffer Mission""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4iAAH,Energy,3366000,43,,0058c00000BTShVAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1988,,,
0018c00002FHR4jAAH,,,Technica Corporation,,,,Corporate,0128c000002iLr7AAE,,5405 Erin Mount,South Heather,AR,,USA,,,,"{""city"":""South Heather"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AR"",""street"":""5405 Erin Mount""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4jAAH,Government,8316000,26,,0058c00000BTSheAAH,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold Call,,,,,1915,,,
0018c00002FHR4kAAH,,,ACE Cash Express,,,,Corporate,0128c000002iLr7AAE,,039 Christopher Garden,Vasquezton,AR,,USA,,,,"{""city"":""Vasquezton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AR"",""street"":""039 Christopher Garden""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4kAAH,Communications,8318000,234,,0058c00000BTShdAAH,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold Call,,,,,1985,,,
0018c00002FHR4lAAH,,,Phillips & Jordan Incorporated,,,,Corporate,0128c000002iLr7AAE,,6082 Beard Station,South Nathanville,AR,,USA,,,,"{""city"":""South Nathanville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AR"",""street"":""6082 Beard Station""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4lAAH,Utilities,8837000,54,,0058c00000BTShfAAH,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1943,,,
0018c00002FHR4mAAH,,,Sabot Technologies Inc,,,,Corporate,0128c000002iLr7AAE,,3767 Taylor Crossroad,Kristenborough,TX,,USA,,,,"{""city"":""Kristenborough"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""3767 Taylor Crossroad""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4mAAH,Hospitality,7180000,172,,0058c00000BTShdAAH,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:46.000+0000,3/2/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1956,,,
0018c00002FHR4nAAH,,,First Tech Direct,,,,Corporate,0128c000002iLr7AAE,,44777 Gray Alley,West Audreymouth,DE,,USA,,,,"{""city"":""West Audreymouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""DE"",""street"":""44777 Gray Alley""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4nAAH,Media,7581000,80,,0058c00000BTShYAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1890,,,
0018c00002FHR4oAAH,,,Honeywell Poms Corp,,,,Corporate,0128c000002iLr7AAE,,4563 Gregory Streets,Pamelafort,TX,,USA,,,,"{""city"":""Pamelafort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""4563 Gregory Streets""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4oAAH,Apparel,2904000,0,,0058c00000BTSheAAH,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1941,,,
0018c00002FHR4pAAH,,,The Offshore Group,,,,Corporate,0128c000002iLr7AAE,,0947 Michelle Pass,East Joseph,RI,,USA,,,,"{""city"":""East Joseph"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""RI"",""street"":""0947 Michelle Pass""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4pAAH,Banking,9383000,212,,0058c00000BTShVAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold Call,,,,,1924,,,
0018c00002FHR4qAAH,,,"Denali Software, Inc",,,,Corporate,0128c000002iLr7AAE,,82956 Ronald Land,Jonesstad,MA,,USA,,,,"{""city"":""Jonesstad"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MA"",""street"":""82956 Ronald Land""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4qAAH,Electronics,8353000,56,,0058c00000BTShZAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,3/23/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1896,,,
0018c00002FHR4rAAH,,,Fulton Thermal Corp,,,,Corporate,0128c000002iLr7AAE,,702 Mason Track,Amandaberg,WV,,USA,,,,"{""city"":""Amandaberg"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WV"",""street"":""702 Mason Track""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4rAAH,Consulting,5417000,52,,0058c00000BTShWAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1976,,,
0018c00002FHR4sAAH,,,CQOS,,,,Corporate,0128c000002iLr7AAE,,6589 Connie Well,Ronaldton,DE,,USA,,,,"{""city"":""Ronaldton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""DE"",""street"":""6589 Connie Well""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHR4sAAH,Engineering,4266000,8,,0058c00000BTShXAAX,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:18.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1888,,,
