Id,WhoId,WhatId,WhoCount,WhatCount,Subject,Location,IsAllDayEvent,ActivityDateTime,sfdx shane:org:create -f config/project-scratch-def.json -d 1 -s --userprefix einstein -o discovery.demo,DurationInMinutes,StartDateTime,EndDateTime,Description,AccountId,OwnerId,Type,IsPrivate,ShowAs,IsDeleted,IsChild,IsGroupEvent,GroupEventType,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateTime,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,ReminderDateTime,IsReminderSet,EventSubtype
00U8c00000gS9XfEAK,,0068c00000odXSWAA2,0,1,Customer Lunch,,,2022-03-20T04:00:00.000+0000,03/19/22,46,2022-03-20T04:00:00.000+0000,2022-03-20T04:46:00.000+0000,,0018c00002FHQenAAH,0058c00000BTShfAAH,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XgEAK,,0068c00000odXLDAA2,0,1,Customer Meeting,,,2022-02-18T05:00:00.000+0000,02/17/22,72,2022-02-18T05:00:00.000+0000,2022-02-18T06:12:00.000+0000,,0018c00002FHQZNAA5,0058c00000BTShRAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XhEAK,,0068c00000odXmjAAE,0,1,Deal Discussion with Team,,,2022-02-13T05:00:00.000+0000,02/12/22,15,2022-02-13T05:00:00.000+0000,2022-02-13T05:15:00.000+0000,,0018c00002FHQtnAAH,0058c00000BTShVAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XiEAK,,0068c00000odXpSAAU,0,1,Define Customer Journey,,,2022-03-12T05:00:00.000+0000,03/11/22,23,2022-03-12T05:00:00.000+0000,2022-03-12T05:23:00.000+0000,,0018c00002FHQvzAAH,0058c00000BTShWAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XjEAK,,0068c00000odYFjAAM,0,1,Demo,,,2022-02-21T05:00:00.000+0000,02/20/22,30,2022-02-21T05:00:00.000+0000,2022-02-21T05:30:00.000+0000,,0018c00002FHRExAAP,0058c00000BTShPAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XkEAK,,0068c00000odYAEAA2,0,1,Demo for the Sales Team,,,2022-02-13T05:00:00.000+0000,02/12/22,12,2022-02-13T05:00:00.000+0000,2022-02-13T05:12:00.000+0000,,0018c00002FHRAnAAP,0058c00000BTShaAAH,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XlEAK,,0068c00000odXXrAAM,0,1,Demo to the Marketing Team,,,2022-02-10T05:00:00.000+0000,02/09/22,47,2022-02-10T05:00:00.000+0000,2022-02-10T05:47:00.000+0000,,0018c00002FHQiXAAX,0058c00000BTShRAAX,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XmEAK,,0068c00000odXX6AAM,0,1,Demonstration to Project Team,,,2022-03-17T04:00:00.000+0000,03/16/22,17,2022-03-17T04:00:00.000+0000,2022-03-17T04:17:00.000+0000,,0018c00002FHQi3AAH,0058c00000BTShSAAX,Prep,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XnEAK,,0068c00000odYIzAAM,0,1,Design Social Command Center Requirements,,,2022-02-10T05:00:00.000+0000,02/09/22,71,2022-02-10T05:00:00.000+0000,2022-02-10T06:11:00.000+0000,,0018c00002FHRHWAA5,0058c00000BTShQAAX,Other,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XoEAK,,0068c00000odXPYAA2,0,1,Develop Account Plan,,,2022-03-04T05:00:00.000+0000,03/03/22,5,2022-03-04T05:00:00.000+0000,2022-03-04T05:05:00.000+0000,,0018c00002FHQcgAAH,0058c00000BTShaAAH,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XpEAK,,0068c00000odY6PAAU,0,1,Develop Content for Webinar,,,2022-02-11T05:00:00.000+0000,02/10/22,18,2022-02-11T05:00:00.000+0000,2022-02-11T05:18:00.000+0000,,0018c00002FHR88AAH,0058c00000BTSheAAH,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XqEAK,,0068c00000odY0yAAE,0,1,Develop Keynote Presentation,,,2022-02-23T05:00:00.000+0000,02/22/22,24,2022-02-23T05:00:00.000+0000,2022-02-23T05:24:00.000+0000,,0018c00002FHR4MAAX,0058c00000BTShZAAX,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XrEAK,,0068c00000odXU3AAM,0,1,Develop Outbound Call Script and Offers,,,2022-02-03T05:00:00.000+0000,02/02/22,65,2022-02-03T05:00:00.000+0000,2022-02-03T06:05:00.000+0000,,0018c00002FHQfvAAH,0058c00000BTSheAAH,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XsEAK,,0068c00000odYCRAA2,0,1,Develop Presentation,,,2022-03-13T05:00:00.000+0000,03/12/22,53,2022-03-13T05:00:00.000+0000,2022-03-13T05:53:00.000+0000,,0018c00002FHRCVAA5,0058c00000BTShdAAH,Prep,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XtEAK,,0068c00000odXk1AAE,0,1,Discovery Call,,,2022-02-19T05:00:00.000+0000,02/18/22,63,2022-02-19T05:00:00.000+0000,2022-02-19T06:03:00.000+0000,,0018c00002FHQrsAAH,0058c00000BTShXAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XuEAK,,0068c00000odYBzAAM,0,1,Discovery Call Notes,,,2022-03-01T05:00:00.000+0000,02/28/22,32,2022-03-01T05:00:00.000+0000,2022-03-01T05:32:00.000+0000,,0018c00002FHRC7AAP,0058c00000BTShZAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XvEAK,,0068c00000odXskAAE,0,1,Discovery Call with Customer,,,2022-02-23T05:00:00.000+0000,02/22/22,18,2022-02-23T05:00:00.000+0000,2022-02-23T05:18:00.000+0000,,0018c00002FHQyTAAX,0058c00000BTShUAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XwEAK,,0068c00000odYBmAAM,0,1,Discovery Meeting Request,,,2022-03-14T04:00:00.000+0000,03/13/22,27,2022-03-14T04:00:00.000+0000,2022-03-14T04:27:00.000+0000,,0018c00002FHRBwAAP,0058c00000BTShVAAX,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XxEAK,,0068c00000odY1jAAE,0,1,Discovery Notes,,,2022-02-07T05:00:00.000+0000,02/06/22,66,2022-02-07T05:00:00.000+0000,2022-02-07T06:06:00.000+0000,,0018c00002FHR4qAAH,0058c00000BTShZAAX,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XyEAK,,0068c00000odXaGAAU,0,1,Discuss Account Plan,,,2022-03-06T05:00:00.000+0000,03/05/22,58,2022-03-06T05:00:00.000+0000,2022-03-06T05:58:00.000+0000,,0018c00002FHQkOAAX,0058c00000BTShRAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9XzEAK,,0068c00000odXwNAAU,0,1,Discuss Competitive Landscape,,,2022-02-17T05:00:00.000+0000,02/16/22,50,2022-02-17T05:00:00.000+0000,2022-02-17T05:50:00.000+0000,,0018c00002FHR13AAH,0058c00000BTShUAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9Y0EAK,,0068c00000odXeiAAE,0,1,Discuss Next Steps,,,2022-03-01T05:00:00.000+0000,02/28/22,72,2022-03-01T05:00:00.000+0000,2022-03-01T06:12:00.000+0000,,0018c00002FHQnjAAH,0058c00000BTSheAAH,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9Y1EAK,,0068c00000odXW5AAM,0,1,Discuss Outcome of Meeting,,,2022-02-01T05:00:00.000+0000,01/31/22,29,2022-02-01T05:00:00.000+0000,2022-02-01T05:29:00.000+0000,,0018c00002FHQhKAAX,0058c00000BTSheAAH,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9Y2EAK,,0068c00000odY6zAAE,0,1,Discuss Potential New Package,,,2022-03-03T05:00:00.000+0000,03/02/22,60,2022-03-03T05:00:00.000+0000,2022-03-03T06:00:00.000+0000,,0018c00002FHR8cAAH,0058c00000BTShcAAH,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9Y3EAK,,0068c00000odXLMAA2,0,1,Discuss Requirements with CIO,,,2022-02-11T05:00:00.000+0000,02/10/22,59,2022-02-11T05:00:00.000+0000,2022-02-11T05:59:00.000+0000,,0018c00002FHQZUAA5,0058c00000BTShcAAH,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9Y4EAK,,0068c00000odY33AAE,0,1,Discuss Revised Quote,,,2022-02-16T05:00:00.000+0000,02/15/22,66,2022-02-16T05:00:00.000+0000,2022-02-16T06:06:00.000+0000,,0018c00002FHR5mAAH,0058c00000BTShTAAX,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9Y5EAK,,0068c00000odYCOAA2,0,1,Discuss Solution Fit,,,2022-03-19T04:00:00.000+0000,03/18/22,21,2022-03-19T04:00:00.000+0000,2022-03-19T04:21:00.000+0000,,0018c00002FHRCSAA5,0058c00000BTShcAAH,Prep,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9Y6EAK,,0068c00000odXZfAAM,0,1,Engage Featured Speaker for Webinar,,,2022-03-05T05:00:00.000+0000,03/04/22,63,2022-03-05T05:00:00.000+0000,2022-03-05T06:03:00.000+0000,,0018c00002FHQjrAAH,0058c00000BTShRAAX,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9Y7EAK,,0068c00000odXJXAA2,0,1,Executive Breakfast,,,2022-03-18T04:00:00.000+0000,03/17/22,8,2022-03-18T04:00:00.000+0000,2022-03-18T04:08:00.000+0000,,0018c00002FHQY4AAP,0058c00000BTSheAAH,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9Y8EAK,,0068c00000odYF5AAM,0,1,Executive Luncheon,,,2022-02-04T05:00:00.000+0000,02/03/22,70,2022-02-04T05:00:00.000+0000,2022-02-04T06:10:00.000+0000,,0018c00002FHREVAA5,0058c00000BTShbAAH,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9Y9EAK,,0068c00000odXqVAAU,0,1,Finalize Contract,,,2022-03-12T05:00:00.000+0000,03/11/22,31,2022-03-12T05:00:00.000+0000,2022-03-12T05:31:00.000+0000,,0018c00002FHQwnAAH,0058c00000BTShYAAX,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YAEA0,,0068c00000odXGiAAM,0,1,Finalize Contract and Discuss Terms,,,2022-03-13T05:00:00.000+0000,03/12/22,42,2022-03-13T05:00:00.000+0000,2022-03-13T05:42:00.000+0000,,0018c00002FHQW4AAP,0058c00000BTShPAAX,Prep,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YBEA0,,0068c00000odY6RAAU,0,1,Finalize List of Target Companies to Engage,,,2022-02-23T05:00:00.000+0000,02/22/22,54,2022-02-23T05:00:00.000+0000,2022-02-23T05:54:00.000+0000,,0018c00002FHR89AAH,0058c00000BTSheAAH,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YCEA0,,0068c00000odXSaAAM,0,1,Finalize RFP,,,2022-03-11T05:00:00.000+0000,03/10/22,50,2022-03-11T05:00:00.000+0000,2022-03-11T05:50:00.000+0000,,0018c00002FHQeqAAH,0058c00000BTShbAAH,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YDEA0,,0068c00000odXvzAAE,0,1,Finalize RFP Response,,,2022-02-01T05:00:00.000+0000,01/31/22,49,2022-02-01T05:00:00.000+0000,2022-02-01T05:49:00.000+0000,,0018c00002FHR0nAAH,0058c00000BTShZAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YEEA0,,0068c00000odXMQAA2,0,1,First Call Contact,,,2022-02-19T05:00:00.000+0000,02/18/22,13,2022-02-19T05:00:00.000+0000,2022-02-19T05:13:00.000+0000,,0018c00002FHQaOAAX,0058c00000BTShRAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YFEA0,,0068c00000odYJVAA2,0,1,First pass on RFP,,,2022-03-10T05:00:00.000+0000,03/09/22,65,2022-03-10T05:00:00.000+0000,2022-03-10T06:05:00.000+0000,,0018c00002FHRHuAAP,0058c00000BTShdAAH,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YGEA0,,0068c00000odXdPAAU,0,1,Follow Up To My Message,,,2022-03-06T05:00:00.000+0000,03/05/22,57,2022-03-06T05:00:00.000+0000,2022-03-06T05:57:00.000+0000,,0018c00002FHQmiAAH,0058c00000BTShUAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YHEA0,,0068c00000odYE8AAM,0,1,Follow Up with Customer,,,2022-03-05T05:00:00.000+0000,03/04/22,24,2022-03-05T05:00:00.000+0000,2022-03-05T05:24:00.000+0000,,0018c00002FHRDoAAP,0058c00000BTShbAAH,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YIEA0,,0068c00000odXmCAAU,0,1,Follow-up email,,,2022-02-04T05:00:00.000+0000,02/03/22,50,2022-02-04T05:00:00.000+0000,2022-02-04T05:50:00.000+0000,,0018c00002FHQtRAAX,0058c00000BTShXAAX,Prep,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YJEA0,,0068c00000odXRjAAM,0,1,Generate Invoice,,,2022-02-01T05:00:00.000+0000,01/31/22,15,2022-02-01T05:00:00.000+0000,2022-02-01T05:15:00.000+0000,,0018c00002FHQeHAAX,0058c00000BTShfAAH,Other,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YKEA0,,0068c00000odXRAAA2,0,1,Generate Order,,,2022-02-25T05:00:00.000+0000,02/24/22,67,2022-02-25T05:00:00.000+0000,2022-02-25T06:07:00.000+0000,,0018c00002FHQdqAAH,0058c00000BTShSAAX,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YLEA0,,0068c00000odY7PAAU,0,1,Generate Quote,,,2022-03-15T04:00:00.000+0000,03/14/22,75,2022-03-15T04:00:00.000+0000,2022-03-15T05:15:00.000+0000,,0018c00002FHR8uAAH,0058c00000BTShUAAX,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YMEA0,,0068c00000odXHAAA2,0,1,Generate Quote with T&C's,,,2022-02-17T05:00:00.000+0000,02/16/22,40,2022-02-17T05:00:00.000+0000,2022-02-17T05:40:00.000+0000,,0018c00002FHQWRAA5,0058c00000BTShbAAH,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YNEA0,,0068c00000odXakAAE,0,1,Identify Competitors,,,2022-02-28T05:00:00.000+0000,02/27/22,62,2022-02-28T05:00:00.000+0000,2022-02-28T06:02:00.000+0000,,0018c00002FHQklAAH,0058c00000BTShfAAH,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YOEA0,,0068c00000odXstAAE,0,1,Identify Referrrals,,,2022-02-15T05:00:00.000+0000,02/14/22,59,2022-02-15T05:00:00.000+0000,2022-02-15T05:59:00.000+0000,,0018c00002FHQyZAAX,0058c00000BTShdAAH,Prep,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YPEA0,,0068c00000odXFxAAM,0,1,Initial Call,,,2022-03-05T05:00:00.000+0000,03/04/22,65,2022-03-05T05:00:00.000+0000,2022-03-05T06:05:00.000+0000,,0018c00002FHQVYAA5,0058c00000BTShRAAX,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YQEA0,,0068c00000odXbAAAU,0,1,Internal Deal Discussion,,,2022-03-07T05:00:00.000+0000,03/06/22,25,2022-03-07T05:00:00.000+0000,2022-03-07T05:25:00.000+0000,,0018c00002FHQl5AAH,0058c00000BTShcAAH,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YREA0,,0068c00000odYEQAA2,0,1,Internal: Review Pricing Structure,,,2022-03-09T05:00:00.000+0000,03/08/22,8,2022-03-09T05:00:00.000+0000,2022-03-09T05:08:00.000+0000,,0018c00002FHRE3AAP,0058c00000BTShdAAH,Meeting,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YSEA0,,0068c00000odXq7AAE,0,1,Introductory Call,,,2022-02-20T05:00:00.000+0000,02/19/22,9,2022-02-20T05:00:00.000+0000,2022-02-20T05:09:00.000+0000,,0018c00002FHQwUAAX,0058c00000BTShaAAH,Call,,Busy,,,,,2022-03-30T02:59:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YTEA0,,0068c00000odXazAAE,0,1,Introductory Call with Director of Finance,,,2022-02-18T05:00:00.000+0000,02/17/22,36,2022-02-18T05:00:00.000+0000,2022-02-18T05:36:00.000+0000,,0018c00002FHQkwAAH,0058c00000BTSheAAH,Call,,Busy,,,,,2022-03-30T02:59:36.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:37.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:37.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YUEA0,,0068c00000odXNBAA2,0,1,Kickoff Meeting with Stakeholders,,,2022-03-15T04:00:00.000+0000,03/14/22,50,2022-03-15T04:00:00.000+0000,2022-03-15T04:50:00.000+0000,,0018c00002FHQayAAH,0058c00000BTShaAAH,Meeting,,Busy,,,,,2022-03-30T02:59:36.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:37.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:37.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YVEA0,,0068c00000odY6aAAE,0,1,Lead Qualification Call,,,2022-02-06T05:00:00.000+0000,02/05/22,46,2022-02-06T05:00:00.000+0000,2022-02-06T05:46:00.000+0000,,0018c00002FHR8HAAX,0058c00000BTShYAAX,Meeting,,Busy,,,,,2022-03-30T02:59:36.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:37.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:37.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YWEA0,,0068c00000odXQOAA2,0,1,Lead Source Details,,,2022-03-12T05:00:00.000+0000,03/11/22,51,2022-03-12T05:00:00.000+0000,2022-03-12T05:51:00.000+0000,,0018c00002FHQdHAAX,0058c00000BTShfAAH,Meeting,,Busy,,,,,2022-03-30T02:59:36.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:37.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:37.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9YXEA0,,0068c00000odXUaAAM,0,1,Left Voicemail,,,2022-02-07T05:00:00.000+0000,02/06/22,33,2022-02-07T05:00:00.000+0000,2022-02-07T05:33:00.000+0000,,0018c00002FHQgHAAX,0058c00000BTShPAAX,Meeting,,Busy,,,,,2022-03-30T02:59:36.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:37.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:37.000+0000,,,,,,,,,,,,,,,Event
