Id,WhoId,WhatId,Subject,ActivityDate,Status,Priority,IsHighPriority,OwnerId,Description,IsDeleted,AccountId,IsClosed,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,CallDurationInSeconds,CallType,CallDisposition,CallObject,ReminderDateTime,IsReminderSet,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateOnly,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,RecurrenceRegeneratedType,TaskSubtype
00T3F00000NRjtWUAT,,0063F00000S60CoQAJ,Left Voicemail: Introduction,2022-02-20,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzJNQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtXUAT,,0063F00000S5z3TQAR,Left Voicemail: Update,2022-02-23,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUySLQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtYUAT,,0063F00000S5znVQAR,Lunch Meeting,2022-02-01,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUz0NQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtZUAT,,0063F00000S60FyQAJ,Pipeline Generation Call Campaign,2022-02-10,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzLvQAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtaUAD,,0063F00000S5zs3QAB,Quick Call with VP of IT,2022-02-04,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz3bQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtbUAD,,0063F00000S607qQAB,Review Proof-of-Concept with Project Team,2022-03-02,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUzFUQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtcUAD,,0063F00000S5zCCQAZ,Volunteering - Library,2022-03-17,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyYrQAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtdUAD,,0063F00000S5zPVQAZ,Plan Customer Event,2022-03-18,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyiaQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjteUAD,,0063F00000S60EuQAJ,Volunteering - Community Mentorship,2022-03-03,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUzL3QAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtfUAD,,0063F00000S5zwOQAR,Webinar,2022-02-05,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz6dQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtgUAD,,0063F00000S5zSIQAZ,Webinar Planning Session,2022-02-28,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUykcQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjthUAD,,0063F00000S5zgpQAB,Product Launch Meeting,2022-02-09,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUyveQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtiUAD,,0063F00000S5z7OQAR,Email: Check Out Our New Line of Solar Panels,2022-03-22,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyVKQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtjUAD,,0063F00000S5zy9QAB,Email: Check Out Our New Line of Solar Panels,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz80QAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtkUAD,,0063F00000S6072QAB,Email: Check Out Our New Line of Solar Panels,2022-03-22,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUzEnQAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtlUAD,,0063F00000S5zZ9QAJ,Email: Check Out Our New Line of Solar Panels,2022-03-22,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUypqQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtmUAD,,0063F00000S5zYiQAJ,Email: Check Out Our New Line of Solar Panels,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUypXQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtnUAD,,0063F00000S5zSeQAJ,Email: Check Out Our New Line of Solar Panels,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUykvQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtoUAD,,0063F00000S5z73QAB,Email: Check Out Our New Line of Solar Panels,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyV2QAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtpUAD,,0063F00000S5zOCQAZ,Email: Check Out Our New Line of Solar Panels,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyhaQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtqUAD,,0063F00000S5zYZQAZ,Email: Check Out Our New Line of Solar Panels,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUypPQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtrUAD,,0063F00000S5zHyQAJ,Call,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUycvQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtsUAD,,0063F00000S5zJiQAJ,Call Log,2022-03-22,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyeFQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjttUAD,,0063F00000S602kQAB,Call Log,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzBZQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtuUAD,,0063F00000S5zEpQAJ,Check In @ Towson Inc.,2022-04-26,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyajQAC,,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtvUAD,,0063F00000S5zhVQAR,Safety Checklist: 2021-09-14,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyw8QAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtwUAD,,0063F00000S5zqNQAR,Called Caleb Little at 772.359.0581,2022-03-22,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz2QQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtxUAD,,0063F00000S602QQAR,Called Lea Bolivar at (902) 555-0182,2022-03-22,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUzBIQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtyUAD,,0063F00000S5zDJQAZ,Called Jordan Amy at (866) 555-0182,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyZdQAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjtzUAD,,0063F00000S5zfSQAR,Called Guy Bohan at (334) 555-0182,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyudQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRju0UAD,,0063F00000S607pQAB,Called Roman Tindall at (507) 555-9543,2022-03-22,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUzFTQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRju1UAD,,0063F00000S5zLcQAJ,Called Tyrell Gunther at (913) 555-0182,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyfeQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRju2UAD,,0063F00000S5z2DQAR,Called Reggie Jackson at (484) 555-0182,2022-03-22,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyRVQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRju3UAD,,0063F00000S603xQAB,Called Tom Samsonite at (234)748-6712,2022-03-22,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzCRQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRju4UAD,,0063F00000S5zs6QAB,Called Antonio Koelpin at 986.789.8003,2022-03-22,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz3eQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRju5UAD,,0063F00000S5zBxQAJ,Called Rudy Lehner at 1-448-264-0139,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyYfQAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRju6UAD,,0063F00000S5zt5QAB,Called Mike Garcia at 559.902.5064,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz4KQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRju7UAD,,0063F00000S600mQAB,Called Andrea Wildt at 260.476.0486,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz9wQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRju8UAD,,0063F00000S5zdNQAR,Safety Checklist: 2021-09-30,2022-03-22,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUytEQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRju9UAD,,0063F00000S5zVkQAJ,Complete Assessment,2000-02-14,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUynQQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuAUAT,,0063F00000S5zLOQAZ,Connect,2000-02-14,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyfUQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuBUAT,,0063F00000S5zBpQAJ,"Inbound call on Wed, Jun 28, 2017 10:48 AM",2022-03-22,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyYYQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuCUAT,,0063F00000S5ziuQAB,Qualification Call,2022-03-14,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyxBQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuDUAT,,0063F00000S602WQAR,Project Discovery Call,2022-04-22,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzBNQA0,,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuEUAT,,0063F00000S601bQAB,Email: Thank you for contacting Cirrus Customer Service!,2022-03-22,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUzAaQAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuFUAT,,0063F00000S5z1YQAR,Email: Thank you for contacting Cirrus Customer Service!,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyQyQAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuGUAT,,0063F00000S5z23QAB,Call Log,2022-03-22,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyRMQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuHUAT,,0063F00000S60FZQAZ,Initial Call,2022-03-18,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzLZQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuIUAT,,0063F00000S5zMtQAJ,Email: Thank you!,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUygZQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuJUAT,,0063F00000S5z4lQAB,Send Proposal and Pricing,2022-04-22,Not Started,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyTDQA0,,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuKUAT,,0063F00000S5zntQAB,Qualification Call,2022-03-17,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUz0hQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuLUAT,,0063F00000S5z8DQAR,First Call Contact,2022-03-14,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyVxQAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuMUAT,,0063F00000S60FRQAZ,Email: Thank you!,2022-03-18,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzLUQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuNUAT,,0063F00000S602UQAR,Lead Source Details,2022-03-22,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUzBLQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuOUAT,,0063F00000S5zzbQAB,Lead Source Details,2022-03-21,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz98QAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuPUAT,,0063F00000S5zNHQAZ,Lead Source Details,2022-03-17,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUygsQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuQUAT,,0063F00000S5zVsQAJ,Lead Source Details,2022-03-18,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUynXQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuRUAT,,0063F00000S5zBHQAZ,Lead Source Details,2022-03-04,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyYCQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuSUAT,,0063F00000S5zUWQAZ,Lead Source Details,2022-03-25,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUymTQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuTUAT,,0063F00000S5z8BQAR,Lead Source Details,2022-03-25,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyVvQAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuUUAT,,0063F00000S5ziIQAR,Lead Source Details,2022-02-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUywgQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuVUAT,,0063F00000S60ElQAJ,Lead Source Details,2022-01-15,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUzKwQAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuWUAT,,0063F00000S60BIQAZ,Lead Source Details,2022-03-19,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUzI9QAK,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuXUAT,,0063F00000S5zknQAB,Lead Source Details,2022-03-14,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUyyVQAS,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuYUAT,,0063F00000S5zPjQAJ,Lead Source Details,2022-03-23,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyilQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuZUAT,,0063F00000S60GgQAJ,Lead Source Details,2022-03-24,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUzMYQA0,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjuaUAD,,0063F00000S5zppQAB,Lead Source Details,2022-03-25,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUz20QAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjubUAD,,0063F00000S5zvAQAR,Lead Source Details,2022-03-25,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz5gQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjucUAD,,0063F00000S600PQAR,Lead Source Details,2022-03-25,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz9gQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjudUAD,,0063F00000S5zUeQAJ,Lead Source Details,2022-03-24,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUymaQAC,1,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:49.000+0000,,,,,,,,,,,,,,,,,,,,Task
