Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,Website,PhotoUrl,Industry,AnnualRevenue,NumberOfEmployees,Description,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,IsCustomerPortal,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,Contract__c,Maintenance__c,Tenure__c,Insurance__c,Payment_Method__c,Points__c,Monthly_Charges__c,Gender__c,Age__c
0013F00000oUyt8QAC,,,American Networks International,Corporate,,29876 Julie Mount,Laurieton,NH,,USA,,,,"{""city"":""Laurieton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NH"",""street"":""29876 Julie Mount""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyt8QAC,Utilities,9315000,49,,0053F00000D3CCPQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUyt9QAC,,,Vilter Manufacturing Corporation,Corporate,,85971 Brown Rapids,Howardville,NY,,USA,,,,"{""city"":""Howardville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NY"",""street"":""85971 Brown Rapids""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyt9QAC,Recreation,3768000,130,,0053F00000D3CCPQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUytAQAS,,,Vantra Group,Corporate,,18608 Trevor Neck,Lake Amandaton,NC,,USA,,,,"{""city"":""Lake Amandaton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NC"",""street"":""18608 Trevor Neck""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytAQAS,Manufacturing,4958000,159,,0053F00000D3CCNQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,2023-03-02,,,,,,Cold Call,,,,,,,,,,
0013F00000oUytBQAS,,,BlueGill Technologies,Corporate,,67236 Tara Landing,South Jonathanhaven,MA,,USA,,,,"{""city"":""South Jonathanhaven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MA"",""street"":""67236 Tara Landing""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytBQAS,Transportation,6048000,221,,0053F00000D3CCPQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,,,,,,,Data.com,,,,,,,,,,
0013F00000oUytCQAS,,,Perceptron,Corporate,,3560 Ashley Mountain,South Lorettatown,TX,,USA,,,,"{""city"":""South Lorettatown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""3560 Ashley Mountain""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytCQAS,Food & Beverage,6051000,69,,0053F00000D3CCNQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,2023-03-04,,,,,,Partner,,,,,,,,,,
0013F00000oUytDQAS,,,Piracle,Corporate,,385 Patterson Ville,Taylorborough,VA,,USA,,,,"{""city"":""Taylorborough"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""VA"",""street"":""385 Patterson Ville""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytDQAS,Consulting,9899000,176,,0053F00000D3CCOQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,2023-02-15,,,,,,Social Media,,,,,,,,,,
0013F00000oUytEQAS,,,Axcelis Technologies,Corporate,,060 Tammy Mill,Watkinsmouth,AL,,USA,,,,"{""city"":""Watkinsmouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AL"",""street"":""060 Tammy Mill""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytEQAS,Telecommunications,4952000,136,,0053F00000D3CCOQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,2023-03-22,,,,,,Data.com,,,,,,,,,,
0013F00000oUytFQAS,,,Platinum Performance,Corporate,,1955 Michael Wall,South Jessica,NJ,,USA,,,,"{""city"":""South Jessica"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""1955 Michael Wall""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytFQAS,Food & Beverage,3658000,34,,0053F00000D3CCPQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,2023-03-24,,,,,,Referral,,,,,,,,,,
0013F00000oUytGQAS,,,Baseline Recruiters Network,Corporate,,037 Christine Spurs,Michaelshire,PA,,USA,,,,"{""city"":""Michaelshire"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""037 Christine Spurs""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytGQAS,Apparel,3518000,231,,0053F00000D3CCOQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,,,,,,,Referral,,,,,,,,,,
0013F00000oUytHQAS,,,Gca Services Group,Corporate,,8422 Rogers Centers,East Heatherchester,NJ,,USA,,,,"{""city"":""East Heatherchester"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""8422 Rogers Centers""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytHQAS,Consulting,7309000,246,,0053F00000D3CCNQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,,,,,,,Cold Call,,,,,,,,,,
0013F00000oUytIQAS,,,Marcus & Millichap Ft. Lauderdale,Corporate,,5449 Christopher Walk,South Diamondport,NH,,USA,,,,"{""city"":""South Diamondport"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NH"",""street"":""5449 Christopher Walk""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytIQAS,Banking,8488000,92,,0053F00000D3CCOQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,2023-03-22,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUytJQAS,,,Sanyo North America,Corporate,,294 Matthew Mission,New Kayla,PA,,USA,,,,"{""city"":""New Kayla"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""294 Matthew Mission""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytJQAS,Hospitality,9619000,67,,0053F00000D3CCOQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,2023-03-09,,,,,,Data.com,,,,,,,,,,
0013F00000oUytKQAS,,,Auxilio,Corporate,,917 Sonya Extensions,Kevinbury,MS,,USA,,,,"{""city"":""Kevinbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MS"",""street"":""917 Sonya Extensions""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytKQAS,Not For Profit,6254000,191,,0053F00000D3CCNQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,2023-03-13,,,,,,Partner,,,,,,,,,,
0013F00000oUytLQAS,,,Brickell Research,Corporate,,6087 Simmons Stream,West Derrickhaven,VA,,USA,,,,"{""city"":""West Derrickhaven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""VA"",""street"":""6087 Simmons Stream""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytLQAS,Retail,7230000,210,,0053F00000D3CCPQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,,,,,,,Cold Call,,,,,,,,,,
0013F00000oUytMQAS,,,1st Sales,Corporate,,12720 Rice Spurs,North Paul,VA,,USA,,,,"{""city"":""North Paul"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""VA"",""street"":""12720 Rice Spurs""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytMQAS,Communications,3629000,228,,0053F00000D3CCOQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,2023-03-06,,,,,,Referral,,,,,,,,,,
0013F00000oUytNQAS,,,SSA Global Technologies,Corporate,,195 Kimberly Cove,Kristenland,FL,,USA,,,,"{""city"":""Kristenland"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""FL"",""street"":""195 Kimberly Cove""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytNQAS,Construction,6598000,149,,0053F00000D3CCPQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,2023-02-16,,,,,,Community,,,,,,,,,,
0013F00000oUytOQAS,,,TALpx,Corporate,,0273 Tanya Manors,Taylorview,NJ,,USA,,,,"{""city"":""Taylorview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""0273 Tanya Manors""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytOQAS,Banking,5151000,97,,0053F00000D3CCPQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,,,,,,,Partner,,,,,,,,,,
0013F00000oUytPQAS,,,General Data Company,Corporate,,4687 Steven Village,Kevinview,NY,,USA,,,,"{""city"":""Kevinview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NY"",""street"":""4687 Steven Village""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytPQAS,Hospitality,6283000,64,,0053F00000D3CCNQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUytQQAS,,,H2O Strategies,Corporate,,11450 David View,West Jessica,TX,,USA,,,,"{""city"":""West Jessica"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""11450 David View""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytQQAS,Telecommunications,9082000,244,,0053F00000D3CCPQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,2023-03-31,,,,,,Social Media,,,,,,,,,,
0013F00000oUytRQAS,,,NextGig,Corporate,,49325 Murray Summit,Port Joseph,NY,,USA,,,,"{""city"":""Port Joseph"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NY"",""street"":""49325 Murray Summit""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytRQAS,Insurance,6050000,165,,0053F00000D3CCOQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,,,,,,,Referral,,,,,,,,,,
0013F00000oUytSQAS,,,MCY.COM,Corporate,,006 Patrick Fords,North Tracy,OK,,USA,,,,"{""city"":""North Tracy"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OK"",""street"":""006 Patrick Fords""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytSQAS,Not For Profit,2081000,51,,0053F00000D3CCPQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:42.000+0000,,,,,,,Website,,,,,,,,,,
0013F00000oUytTQAS,,,APL Logistics Ltd,Corporate,,235 Gregory Point,Parkfort,NJ,,USA,,,,"{""city"":""Parkfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""235 Gregory Point""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytTQAS,Utilities,3437000,195,,0053F00000D3CCPQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,,,,,,,Community,,,,,,,,,,
0013F00000oUytUQAS,,,Realization Technologies,Corporate,,93201 Dixon Ways,Port Charlesborough,TX,,USA,,,,"{""city"":""Port Charlesborough"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""93201 Dixon Ways""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytUQAS,Recreation,7269000,67,,0053F00000D3CCOQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,2023-03-13,,,,,,Social Media,,,,,,,,,,
0013F00000oUytVQAS,,,Esmertec,Corporate,,03259 Steven Skyway,Lake Bryanbury,VT,,USA,,,,"{""city"":""Lake Bryanbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""VT"",""street"":""03259 Steven Skyway""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytVQAS,Manufacturing,3159000,249,,0053F00000D3CCOQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,,,,,,,Website,,,,,,,,,,
0013F00000oUytWQAS,,,Babbage Simmel,Corporate,,4951 Eric Estates,Jessicaview,AR,,USA,,,,"{""city"":""Jessicaview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AR"",""street"":""4951 Eric Estates""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytWQAS,Hospitality,7462000,190,,0053F00000D3CCQQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,2023-02-22,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUytXQAS,,,Yube,Corporate,,752 Fleming Streets,Port Emilyhaven,GA,,USA,,,,"{""city"":""Port Emilyhaven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""GA"",""street"":""752 Fleming Streets""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytXQAS,Agriculture,8650000,222,,0053F00000D3CCOQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,,,,,,,Community,,,,,,,,,,
0013F00000oUytYQAS,,,Siemens Traffic Solutions,Corporate,,447 Sutton Valley,Lake Christinebury,NJ,,USA,,,,"{""city"":""Lake Christinebury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""447 Sutton Valley""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytYQAS,Other,5592000,160,,0053F00000D3CCPQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUytZQAS,,,Abacus Data Systems,Corporate,,4932 Brandon Highway,West Tonyamouth,AL,,USA,,,,"{""city"":""West Tonyamouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AL"",""street"":""4932 Brandon Highway""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytZQAS,Construction,5183000,208,,0053F00000D3CCNQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUytaQAC,,,Island Data,Corporate,,50683 Gomez Freeway,North Kevinton,VT,,USA,,,,"{""city"":""North Kevinton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""VT"",""street"":""50683 Gomez Freeway""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytaQAC,Electronics,9577000,233,,0053F00000D3CCNQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,2023-03-26,,,,,,Cold Call,,,,,,,,,,
0013F00000oUytbQAC,,,Trident Capital Inc,Corporate,,65997 Victoria Freeway,Evelynton,WV,,USA,,,,"{""city"":""Evelynton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WV"",""street"":""65997 Victoria Freeway""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytbQAC,Government,3391000,79,,0053F00000D3CCQQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,2023-02-16,,,,,,Website,,,,,,,,,,
0013F00000oUytcQAC,,,Tmx Communications,Corporate,,65031 Walker Street,East Steven,TX,,USA,,,,"{""city"":""East Steven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""65031 Walker Street""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytcQAC,Biotechnology,2174000,232,,0053F00000D3CCNQA3,2023-04-05T12:19:53.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,2023-03-01,,,,,,Cold Call,,,,,,,,,,
0013F00000oUytdQAC,,,Dsl Solutions Inc,Corporate,,83225 Thomas Meadows,East Robert,NH,,USA,,,,"{""city"":""East Robert"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NH"",""street"":""83225 Thomas Meadows""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytdQAC,Construction,5694000,137,,0053F00000D3CCQQA3,2023-04-05T12:19:56.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,2023-03-19,,,,,,Social Media,,,,,,,,,,
0013F00000oUyteQAC,,,Amcor Flexibles,Corporate,,0055 Karen Village,Blaketon,TX,,USA,,,,"{""city"":""Blaketon"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""0055 Karen Village""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyteQAC,Agriculture,4485000,14,,0053F00000D3CCNQA3,2023-04-05T12:19:56.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,,,,,,,Website,,,,,,,,,,
0013F00000oUytfQAC,,,TardePal.com,Corporate,,4357 Deleon Summit,New Donna,TN,,USA,,,,"{""city"":""New Donna"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TN"",""street"":""4357 Deleon Summit""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytfQAC,Food & Beverage,8271000,92,,0053F00000D3CCQQA3,2023-04-05T12:19:56.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,,,,,,,Cold Call,,,,,,,,,,
0013F00000oUytgQAC,,,CardCare,Corporate,,2637 Jeffrey Rue,East Gloria,PA,,USA,,,,"{""city"":""East Gloria"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""2637 Jeffrey Rue""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytgQAC,Agriculture,6502000,151,,0053F00000D3CCPQA3,2023-04-05T12:19:56.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,,,,,,,Data.com,,,,,,,,,,
0013F00000oUythQAC,,,Horsehead Holding Corp.,Corporate,,23244 Alexis Mountain,Garrettburgh,PA,,USA,,,,"{""city"":""Garrettburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""23244 Alexis Mountain""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUythQAC,Healthcare & Life Sciences,9409000,190,,0053F00000D3CCNQA3,2023-04-05T12:19:56.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,2023-03-19,,,,,,Social Media,,,,,,,,,,
0013F00000oUytiQAC,,,Exceed Communications Intl Inc,Corporate,,68034 Jason Glen,North Matthewview,NH,,USA,,,,"{""city"":""North Matthewview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NH"",""street"":""68034 Jason Glen""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytiQAC,Media,3234000,99,,0053F00000D3CCOQA3,2023-04-05T12:19:56.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,2023-02-27,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUytjQAC,,,bobcullen.org,Corporate,,49159 Russell Tunnel,South Sarahville,NJ,,USA,,,,"{""city"":""South Sarahville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""49159 Russell Tunnel""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytjQAC,Construction,8569000,75,,0053F00000D3CCNQA3,2023-04-05T12:19:56.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,2023-03-11,,,,,,Social Media,,,,,,,,,,
0013F00000oUytkQAC,,,Racom Corporation,Corporate,,8494 Webb Springs,Port Erikahaven,VA,,USA,,,,"{""city"":""Port Erikahaven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""VA"",""street"":""8494 Webb Springs""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytkQAC,Other,6904000,222,,0053F00000D3CCPQA3,2023-04-05T12:19:56.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,,,,,,,Cold Call,,,,,,,,,,
0013F00000oUytlQAC,,,Altera Corp.,Corporate,,5439 Nguyen Flat,South Lisabury,TX,,USA,,,,"{""city"":""South Lisabury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""5439 Nguyen Flat""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytlQAC,Technology,5386000,21,,0053F00000D3CCQQA3,2023-04-05T12:19:56.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,2023-02-19,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUytmQAC,,,Otobis,Corporate,,282 Hector Views,Jamesborough,PA,,USA,,,,"{""city"":""Jamesborough"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""282 Hector Views""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytmQAC,Chemicals,7757000,199,,0053F00000D3CCPQA3,2023-04-05T12:19:56.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,2023-02-26,,,,,,Social Media,,,,,,,,,,
0013F00000oUytnQAC,,,Empire Blue Cross Blue Shield,Corporate,,5435 Peter Islands,Coryland,SC,,USA,,,,"{""city"":""Coryland"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""SC"",""street"":""5435 Peter Islands""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytnQAC,Telecommunications,5920000,45,,0053F00000D3CCPQA3,2023-04-05T12:19:56.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,2023-03-13,,,,,,Data.com,,,,,,,,,,
0013F00000oUytoQAC,,,Deva Industries,Corporate,,463 Brandon Streets,New Jennifer,OK,,USA,,,,"{""city"":""New Jennifer"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OK"",""street"":""463 Brandon Streets""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUytoQAC,Recreation,3035000,216,,0053F00000D3CCQQA3,2023-04-05T12:19:56.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,0053F00000D31WiQAJ,2023-04-06T22:16:48.000+0000,,,,,,,Data.com,,,,,,,,,,
