Id,IsDeleted,CaseNumber,ContactId,AccountId,AssetId,ProductId,EntitlementId,SourceId,BusinessHoursId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Origin,IsVisibleInSelfService,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,HasCommentsUnreadByOwner,HasSelfServiceComments,OwnerId,IsClosedOnCreate,IsSelfServiceClosed,SlaStartDate,SlaExitDate,IsStopped,StopStartDate,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,LastViewedDate,LastReferencedDate,MilestoneStatus
5003F0000091LfIQAU,,00001573,,0013F00000oUzE4QAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Items missing from shipment.,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfJQAU,,00001574,,0013F00000oUynKQAS,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,how is your data secured?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfKQAU,,00001575,,0013F00000oUygnQAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Researching,,,1,Email issues,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfLQAU,,00001576,,0013F00000oUySCQA0,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Researching,,,1,Issues upgrading to latest version,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfMQAU,,00001577,,0013F00000oUybvQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Waiting on Customer,,,1,Customer would like to upgrade,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfNQAU,,00001578,,0013F00000oUyyZQAS,,,,,01m3F000000IpppQAC,,,,,,Installation,Closed,,,1,Inquiry about Global Fund,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LctQAE,,00001424,,0013F00000oUzH3QAK,,,,,01m3F000000IpppQAC,,,,,,Product Support,Waiting on Customer,,,1,What’s the product warranty policy?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcjQAE,,00001414,,0013F00000oUyvEQAS,,,,,01m3F000000IpppQAC,,,,,,Product Support,Escalated,,,1,Can you help me get set up?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcuQAE,,00001425,,0013F00000oUydGQAS,,,,,01m3F000000IpppQAC,,,,,,,New,,,1,TWEET FROM: MarkKingston,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LckQAE,,00001415,,0013F00000oUyngQAC,,,,,01m3F000000IpppQAC,,,,,,,New,,,1,Power Adaptor not charging,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LclQAE,,00001416,,0013F00000oUzLuQAK,,,,,01m3F000000IpppQAC,,,,,,General,Waiting on Customer,,,1,Do you have a loyalty program?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcmQAE,,00001417,,0013F00000oUz9DQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,New,,,1,Question about my invoice,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcnQAE,,00001418,,0013F00000oUz4fQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,New,,,1,Billing statement incorrect,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcoQAE,,00001419,,0013F00000oUzF1QAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,Working,,,1,I have a question about my order.,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcpQAE,,00001420,,0013F00000oUzLRQA0,,,,,01m3F000000IpppQAC,,,,,,Account Support,Waiting on Customer,,,1,Where can I purchase your products?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcqQAE,,00001421,,0013F00000oUySxQAK,,,,,01m3F000000IpppQAC,,,,,,General,Waiting on Customer,,,1,What's included in your service contract?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcrQAE,,00001422,,0013F00000oUyQqQAK,,,,,01m3F000000IpppQAC,,,,,,General,Working,,,1,Product is shutting down intermittently,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcsQAE,,00001423,,0013F00000oUzGSQA0,,,,,01m3F000000IpppQAC,,,,,,Account Support,Working,,,1,Billing statement reprint,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfOQAU,,00001579,,0013F00000oUzHJQA0,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,I have a product suggestion.,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfPQAU,,00001580,,0013F00000oUyvfQAC,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,Question about taxes on my order.,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfQQAU,,00001581,,0013F00000oUyxvQAC,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,What does your service contract cover?,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfRQAU,,00001582,,0013F00000oUypPQAS,,,,,01m3F000000IpppQAC,,,,,,Wire Transfer,Closed,,,1,Wire Transfer - $45K*,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfSQAU,,00001583,,0013F00000oUyeuQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Working,,,1,Customer called to make a payment,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfTQAU,,00001584,,0013F00000oUyYFQA0,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Need additional product information,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfUQAU,,00001585,,0013F00000oUz6EQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Question about my last billing statement,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfVQAU,,00001586,,0013F00000oUzDbQAK,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Assembly instruction help,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfWQAU,,00001587,,0013F00000oUyoaQAC,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,How do I obtain your annual report?,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfXQAU,,00001588,,0013F00000oUycjQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,How do I change my password?,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfYQAU,,00001589,,0013F00000oUyYXQA0,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,Where do I submit a product suggestion?,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfZQAU,,00001590,,0013F00000oUz2fQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Waiting on Customer,,,1,I have a question about my bill,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfaQAE,,00001591,,0013F00000oUym3QAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,Monitor rebooting overnight,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfbQAE,,00001592,,0013F00000oUz1tQAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,Configuration is broken,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfcQAE,,00001593,,0013F00000oUywiQAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Researching,,,1,Issue with remote control,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfdQAE,,00001594,,0013F00000oUybAQAS,,,,,01m3F000000IpppQAC,,,,,,Wire Transfer,Closed,,,1,Wire Transfer - $20K,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LfeQAE,,00001595,,0013F00000oUzEgQAK,,,,,01m3F000000IpppQAC,,,,,,Billing Issue,Escalated,,,1,Where do I send my check?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcwQAE,,00001427,,0013F00000oUyRLQA0,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Closed,,,1,Turbine is spinning but no energy is being produced,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcxQAE,,00001428,,0013F00000oUypeQAC,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,Facebook Message from: Lauren Boyle,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcyQAE,,00001429,,0013F00000oUywaQAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,Working,,,1,How do I diagnose this product issue?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LczQAE,,00001430,,0013F00000oUyTzQAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,Waiting on Customer,,,1,How do I set up auto-payment?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091Ld0QAE,,00001431,,0013F00000oUz7vQAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Escalated,,,1,Can't understand instructions,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LcvQAE,,00001426,,0013F00000oUyjcQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Can you expedite my order?,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091Ld1QAE,,00001432,,0013F00000oUz5OQAS,,,,,01m3F000000IpppQAC,,,,,,General,New,,,1,How do I use your mobile app?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091Ld2QAE,,00001433,,0013F00000oUzF8QAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,New,,,1,I'd like to pay my invoice,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091Ld3QAE,,00001434,,0013F00000oUyrFQAS,,,,,01m3F000000IpppQAC,,,,,,Product Support,Waiting on Customer,,,1,Turbine not reaching operating speed,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091Ld4QAE,,00001435,,0013F00000oUz45QAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,New,,,1,Twitter Message: Help!  I'm having setup trouble.,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091Ld5QAE,,00001436,,0013F00000oUyYGQA0,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Bill payment clarification.,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091Ld6QAE,,00001437,,0013F00000oUyoZQAS,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,Customer service hours of operation.,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091Ld7QAE,,00001438,,0013F00000oUz0nQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,New,,,1,Please send shipping confirmation.,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091Ld8QAE,,00001439,,0013F00000oUyUzQAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,I received the wrong invoice.,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091Ld9QAE,,00001440,,0013F00000oUzF8QAK,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,How do I sign up for your email newsletter?,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LdAQAU,,00001441,,0013F00000oUycVQAS,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,How do I troubleshoot a product issue?,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LdBQAU,,00001442,,0013F00000oUzDFQA0,,,,,01m3F000000IpppQAC,,,,,,Product Support,Working,,,1,Where do I get your mobile app?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LdCQAU,,00001443,,0013F00000oUzM1QAK,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Researching,,,1,Installation instructions tough to understand,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LdDQAU,,00001444,,0013F00000oUyY2QAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Purchase order question,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LdEQAU,,00001445,,0013F00000oUyuoQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,How do I upgrade my service?,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LdFQAU,,00001446,,0013F00000oUynsQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Please change my contact information.,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LdGQAU,,00001447,,0013F00000oUzMDQA0,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Where can I download your mobile app?,Medium,,1,2022-04-05T12:49:32.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LdHQAU,,00001448,,0013F00000oUyX5QAK,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Researching,,,1,Security Token,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LdIQAU,,00001449,,0013F00000oUzHiQAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,Working,,,1,How do I enable automatic payment?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LdJQAU,,00001450,,0013F00000oUymGQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,New,,,1,Clarification of charges on my bill,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
5003F0000091LdKQAU,,00001451,,0013F00000oUyp3QAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue - Advanced,On Hold,,,1,Need information,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:32.000+0000,,,,,,,
