Id,IsDeleted,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,IsSplit,Pricebook2Id,OwnerId,Territory2Id,IsExcludedFromTerritory2Filter,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,SyncedQuoteId,HasOpenActivity,HasOverdueTask
0068c00000odY7XAAU,,0018c00002FHR8zAAH,Oxford Mortgage Inc 65,,Negotiation,32000,0,5/5/22,New Business,,Fields Sales,,,Forecast,Commit,,,1,,0058c00000BTShWAAX,,,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/16/22,2,2022,2022 2,1,,,,,,
0068c00000odY9BAAU,,0018c00002FHRADAA5,Integrated Device Technology 102,,Closed Won,193700,100,4/28/22,New Business / Add-on,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/17/22,2,2022,2022 2,1,,,,,,
0068c00000odY9WAAU,,0018c00002FHRASAA5,Focused Developments 85,,Closed Won,14876,100,2/16/21,Existing Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/21/22,1,2021,2021 1,1,,,,,,
0068c00000odYBPAA2,,0018c00002FHRBgAAP,Reinforced Earth Co 214,,Closed Lost,52325,0,6/12/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShcAAH,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/6/22,2,2021,2021 2,1,,,,,1,
0068c00000odYBeAAM,,0018c00002FHRBqAAP,THE DACHINGER COMPANY 160,,Closed Lost,65000,0,12/25/21,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/17/22,4,2021,2021 4,1,,,,,,
0068c00000odYBgAAM,,0018c00002FHRBqAAP,THE DACHINGER COMPANY 163,,Closed Won,18000,100,3/10/22,Existing Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/23/22,1,2022,2022 1,1,,,,,,
0068c00000odYCIAA2,,0018c00002FHRCNAA5,Parature 253,,Closed Lost,27607,0,3/4/21,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/6/22,1,2021,2021 1,1,,,,,,
0068c00000odYDmAAM,,0018c00002FHRDVAA5,Wild Aid 120,,Closed Lost,100000,0,6/1/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/10/22,2,2021,2021 2,1,,,,,,
0068c00000odYEVAA2,,0018c00002FHRE6AAP,Tradius 120,,Closed Lost,0,0,5/9/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/14/22,2,2021,2021 2,1,,,,,1,
0068c00000odYEWAA2,,0018c00002FHRE6AAP,Tradius 122,,Negotiation,20000,0,4/25/22,New Business,,Reseller,,,BestCase,Best Case,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/13/22,2,2022,2022 2,1,,,,,,
0068c00000odYEyAAM,,0018c00002FHREPAA5,Computer Plus Ctr Inc 100,,Closed Lost,50000,0,8/26/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/7/22,3,2021,2021 3,1,,,,,,
0068c00000odYF4AAM,,0018c00002FHREUAA5,Everyday Office Inc 174,,Closed Won,342000,100,2/22/21,Existing Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/9/22,1,2021,2021 1,1,,,,,,
0068c00000odYFCAA2,,0018c00002FHREaAAP,Contec Corp 76,,Closed Lost,100000,0,11/19/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/28/22,4,2021,2021 4,1,,,,,,
0068c00000odYFUAA2,,0018c00002FHREnAAP,SevenAnswers 23,,Closed Lost,50000,0,5/19/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/19/22,2,2021,2021 2,1,,,,,,
0068c00000odYH2AAM,,0018c00002FHRG1AAP,"SICK, Inc 138",,Closed Won,40000,100,8/5/21,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/2/22,3,2021,2021 3,1,,,,,,
0068c00000odYIQAA2,,0018c00002FHRH6AAP,RMH Teleservices 53,,Closed Lost,18000,0,6/13/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/15/22,2,2021,2021 2,1,,,,,,
0068c00000odYKGAA2,,0018c00002FHRIWAA5,Color Q Inc 31,,Closed Lost,20000,0,2/7/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/16/22,1,2021,2021 1,1,,,,,,
0068c00000odYKbAAM,,0018c00002FHRIlAAP,ADVANCED BusinessLink 96,,Closed Lost,20000,0,1/14/22,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/17/22,1,2022,2022 1,1,,,,,,
0068c00000odYKrAAM,,0018c00002FHRIvAAP,Winter Wyman & Company 26,,Closed Lost,20000,0,8/15/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/14/22,3,2021,2021 3,1,,,,,,
0068c00000odYLEAA2,,0018c00002FHRJDAA5,Arandell Corporation 168,,Closed Lost,125000,0,9/2/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/10/22,3,2021,2021 3,1,,,,,,
0068c00000odYLUAA2,,0018c00002FHRJOAA5,Datalink Corporation 205,,Closed Lost,20000,0,1/11/22,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/5/22,1,2022,2022 1,1,,,,,,
0068c00000odYLiAAM,,0018c00002FHRJWAA5,Catalina Marketing Corporation 173,,Closed Lost,48054,0,12/30/21,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/19/22,4,2021,2021 4,1,,,,,,
0068c00000odYMAAA2,,0018c00002FHRJuAAP,Kalamazoo Grill Company 144,,Closed Lost,40000,0,2/19/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/23/22,1,2021,2021 1,1,,,,,,
0068c00000odYMkAAM,,0018c00002FHRKNAA5,Concord Industries Inc 205,,Closed Lost,400000,0,2/26/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/13/22,1,2021,2021 1,1,,,,,,
0068c00000odYMwAAM,,0018c00002FHRKYAA5,PCB Systems Division 188,,Proposal/Quote,100000,0,5/24/22,New Business,,Fields Sales,,,BestCase,Best Case,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/21/22,2,2022,2022 2,1,,,,,,
0068c00000odYNXAA2,,0018c00002FHRL0AAP,Journyx 20,,Closed Lost,40000,0,1/29/22,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/10/22,1,2022,2022 1,1,,,,,1,
0068c00000odYNiAAM,,0018c00002FHRL8AAP,Texas Farm & Ranch Magazine 179,,Closed Lost,105000,0,1/26/22,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShPAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/28/22,1,2022,2022 1,1,,,,,,
0068c00000odYNnAAM,,0018c00002FHRLDAA5,Revere Inc 5,,Closed Lost,20000,0,2/8/22,New Business,,Telesales,1,,Omitted,Omitted,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/1/22,1,2022,2022 1,1,,,,,,
0068c00000odYOdAAM,,0018c00002FHRLrAAP,Micro 2000 172,,Closed Won,23159,100,2/15/21,Add-On Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShRAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/20/22,1,2021,2021 1,1,,,,,,
0068c00000odYOhAAM,,0018c00002FHRLvAAP,Product Factory 12,,Closed Lost,40000,0,1/24/22,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShWAAX,,,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:18.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/4/22,1,2022,2022 1,1,,,,,,
0068c00000odYPGAA2,,0018c00002FHRMGAA5,CCC Information Services 77,,Proposal/Quote,401488,0,5/8/22,New Business,,Reseller,,,BestCase,Best Case,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/16/22,2,2022,2022 2,1,,,,,,
0068c00000odYQFAA2,,0018c00002FHRN4AAP,Teqcorner 228,,Closed Lost,65988,0,6/30/21,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/2/22,2,2021,2021 2,1,,,,,,
0068c00000odYQiAAM,,0018c00002FHRNQAA5,Mitsubishi Electric US- Cooling & Heating 132,,Closed Lost,105000,0,1/20/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/24/22,1,2021,2021 1,1,,,,,,
0068c00000odYR1AAM,,0018c00002FHRNiAAP,Cambridge Integrated Services Group 224,,Closed Lost,100000,0,5/21/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/6/22,2,2021,2021 2,1,,,,,,
0068c00000odYRhAAM,,0018c00002FHROEAA5,"Charles Schwab- San Francisco, CA 3 238",,Closed Won,150000,100,6/3/21,Add-On Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/11/22,2,2021,2021 2,1,,,,,,
0068c00000odYSOAA2,,0018c00002FHROiAAP,Flightsafety International Inc 40,,Closed Lost,300000,0,6/1/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/8/22,2,2021,2021 2,1,,,,,,
0068c00000odYT8AAM,,0018c00002FHRPOAA5,Globalworks Group 33,,Closed Lost,6578,0,2/8/22,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/27/22,1,2022,2022 1,1,,,,,1,
0068c00000odYTAAA2,,0018c00002FHRPQAA5,Listhub 112,,Negotiation,150000,0,5/11/22,New Business,,Reseller,,,Forecast,Commit,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/13/22,2,2022,2022 2,1,,,,,,
0068c00000odYTBAA2,,0018c00002FHRPRAA5,Robertson & Benevento 153,,Closed Lost,44000,0,4/13/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShYAAX,,,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/9/22,2,2021,2021 2,1,,,,,,
0068c00000odYTDAA2,,0018c00002FHRPTAA5,Centerlogic Solutions 214,,Closed Lost,12600,0,9/3/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/11/22,3,2021,2021 3,1,,,,,,
0068c00000odYUAAA2,,0018c00002FHRQDAA5,Crosswell International Corp 61,,Closed Lost,400000,0,2/12/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShbAAH,,,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/7/22,1,2021,2021 1,1,,,,,,
0068c00000odYUUAA2,,0018c00002FHRQSAA5,BlastOff! 69,,Closed Lost,56000,0,1/23/21,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/27/22,1,2021,2021 1,1,,,,,,
0068c00000odYV3AAM,,0018c00002FHRQxAAP,Topmoxie Inc 201,,Closed Lost,45000,0,3/1/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShRAAX,,,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/28/22,1,2021,2021 1,1,,,,,,
0068c00000odYV9AAM,,0018c00002FHRR3AAP,E & H Integrated Systems 66,,Closed Lost,250000,0,4/21/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShRAAX,,,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:30.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/16/22,2,2021,2021 2,1,,,,,,
0068c00000odYVsAAM,,0018c00002FHRRiAAP,Visionary Integration Professionals 192,,Closed Lost,450000,0,10/19/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:02:36.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:36.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/19/22,4,2021,2021 4,1,,,,,1,
0068c00000odXFqAAM,,0018c00002FHQjZAAX,Rivus Internet Group 242,,Closed Lost,30000,0,5/6/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:00:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/20/22,2,2021,2021 2,1,,,,,,
0068c00000odXHNAA2,,0018c00002FHQWcAAP,Tri-Coastal Design Group 208,,Closed Lost,189000,0,11/28/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,2/2/22,4,2021,2021 4,1,,,,,1,
0068c00000odXHYAA2,,0018c00002FHQWkAAP,Day  s Molding & Machinery 246,,Closed Won,15501,100,12/9/21,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTSheAAH,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/17/22,4,2021,2021 4,1,,,,,,
0068c00000odXIQAA2,,0018c00002FHQXLAA5,Micromenders 251,,Closed Lost,4800,0,10/13/21,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/3/22,4,2021,2021 4,1,,,,,,
0068c00000odXJ9AAM,,0018c00002FHQXoAAP,Stewart Environmental 210,,Closed Lost,100000,0,10/29/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShQAAX,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,2/13/22,4,2021,2021 4,1,,,,,,
0068c00000odXJpAAM,,0018c00002FHQYKAA5,TrialGrafix 26,,Closed Lost,36930,0,3/2/21,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/12/22,1,2021,2021 1,1,,,,,,
0068c00000odXNLAA2,,0018c00002FHQb7AAH,"Logix Communications, LP 208",,Closed Lost,263157,0,2/12/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/6/22,1,2021,2021 1,1,,,,,,
0068c00000odXNMAA2,,0018c00002FHQb8AAH,TriTech Software 233,,Closed Lost,7750,0,1/27/21,New Business,,Telesales,1,,Omitted,Omitted,,,1,,0058c00000BTShcAAH,,,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,2/19/22,1,2021,2021 1,1,,,,,,
0068c00000odXNiAAM,,0018c00002FHQbOAAX,Two Crows Corp. 9,,Negotiation,62005,0,5/21/22,Existing Business,,Fields Sales,,,BestCase,Best Case,,,1,,0058c00000BTShcAAH,,,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,2/10/22,2,2022,2022 2,1,,,,,,
0068c00000odXO5AAM,,0018c00002FHQbiAAH,Serene Trader 142,,Closed Lost,18000,0,7/19/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/21/22,3,2021,2021 3,1,,,,,,
0068c00000odXPHAA2,,0018c00002FHQcUAAX,The Kansas City Star 207,,Closed Lost,110000,0,2/16/22,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/9/22,1,2022,2022 1,1,,,,,,
0068c00000odXQ7AAM,,0018c00002FHQd6AAH,Young  s Market Co 168,,Qualification,2222,10,6/17/22,New Business,,Reseller,,,Pipeline,Pipeline,,,1,,0058c00000BTShbAAH,,,2022-03-30T02:00:14.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:14.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/2/22,2,2022,2022 2,1,,,,,,
0068c00000odXR3AAM,,0018c00002FHQdkAAH,Lantworks 8,,Closed Lost,125000,0,8/9/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:00:14.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:14.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/16/22,3,2021,2021 3,1,,,,,,
0068c00000odXRDAA2,,0018c00002FHQdsAAH,CCS Presentation Systems 2,,Closed Lost,5000,0,8/9/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShPAAX,,,2022-03-30T02:00:14.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:14.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/14/22,3,2021,2021 3,1,,,,,,
0068c00000odXTLAA2,,0018c00002FHQfRAAX,Kate Spade 118,,Closed Won,37026,100,12/5/21,Existing Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/5/22,4,2021,2021 4,1,,,,,,
0068c00000odXThAAM,,0018c00002FHQfgAAH,Dassault Systemes SolidWorks Corporation 141,,Discovery,105000,0,5/18/22,Existing Business,,Fields Sales,,,Pipeline,Pipeline,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,2/4/22,2,2022,2022 2,1,,,,,,
0068c00000odXTvAAM,,0018c00002FHQfpAAH,Biosound Esaote 112,,Closed Lost,10000,0,1/22/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/15/22,1,2021,2021 1,1,,,,,,
0068c00000odXU6AAM,,0018c00002FHQfyAAH,Algorithm 12,,Closed Lost,40000,0,11/7/21,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/18/22,4,2021,2021 4,1,,,,,,
0068c00000odXUHAA2,,0018c00002FHQg4AAH,Kalmar Ac Inc 144,,Proposal/Quote,310029,0,5/18/22,Existing Business,,Fields Sales,,,BestCase,Best Case,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,2/25/22,2,2022,2022 2,1,,,,,,
0068c00000odXUdAAM,,0018c00002FHQgIAAX,PerCurrence 236,,Closed Lost,100000,0,4/2/21,New Business,,Other,1,,Omitted,Omitted,,,1,,0058c00000BTShbAAH,,,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,2/23/22,2,2021,2021 2,1,,,,,1,
