Id,WhoId,WhatId,Subject,Location,IsAllDayEvent,ActivityDateTime,ActivityDate,DurationInMinutes,StartDateTime,EndDateTime,Description,AccountId,OwnerId,IsPrivate,ShowAs,IsDeleted,IsChild,IsGroupEvent,GroupEventType,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateTime,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,ReminderDateTime,IsReminderSet,EventSubtype
00U3F000002rIrPUAU,,0063F00000S5z1eQAB,Finalize Contract and Discuss Terms,,,2022-03-13T05:00:00.000+0000,2022-03-12,30,2022-03-13T05:00:00.000+0000,2022-03-13T05:30:00.000+0000,,0013F00000oUyR2QAK,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrQUAU,,0063F00000S5zrZQAR,Finalize List of Target Companies to Engage,,,2022-02-23T05:00:00.000+0000,2022-02-22,100,2022-02-23T05:00:00.000+0000,2022-02-23T06:40:00.000+0000,,0013F00000oUz3CQAS,0053F00000D3CCPQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrRUAU,,0063F00000S5zDYQAZ,Finalize RFP,,,2022-03-11T05:00:00.000+0000,2022-03-10,40,2022-03-11T05:00:00.000+0000,2022-03-11T05:40:00.000+0000,,0013F00000oUyZoQAK,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrSUAU,,0063F00000S5zh2QAB,Finalize RFP Response,,,2022-02-01T05:00:00.000+0000,2022-01-31,50,2022-02-01T05:00:00.000+0000,2022-02-01T05:50:00.000+0000,,0013F00000oUyvqQAC,0053F00000D3CCQQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrTUAU,,0063F00000S5z7RQAR,First Call Contact,,,2022-02-19T05:00:00.000+0000,2022-02-18,80,2022-02-19T05:00:00.000+0000,2022-02-19T06:20:00.000+0000,,0013F00000oUyVMQA0,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrUUAU,,0063F00000S604dQAB,First pass on RFP,,,2022-03-10T05:00:00.000+0000,2022-03-09,100,2022-03-10T05:00:00.000+0000,2022-03-10T06:40:00.000+0000,,0013F00000oUzCxQAK,0053F00000D3CCQQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrVUAU,,0063F00000S5zOQQAZ,Follow Up To My Message,,,2022-03-06T05:00:00.000+0000,2022-03-05,90,2022-03-06T05:00:00.000+0000,2022-03-06T06:30:00.000+0000,,0013F00000oUyhkQAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrWUAU,,0063F00000S5zzGQAR,Follow Up with Customer,,,2022-03-05T05:00:00.000+0000,2022-03-04,30,2022-03-05T05:00:00.000+0000,2022-03-05T05:30:00.000+0000,,0013F00000oUz8rQAC,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrXUAU,,0063F00000S5zXFQAZ,Follow-up email,,,2022-02-04T05:00:00.000+0000,2022-02-03,20,2022-02-04T05:00:00.000+0000,2022-02-04T05:20:00.000+0000,,0013F00000oUyoQQAS,0053F00000D3CCQQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrYUAU,,0063F00000S5zChQAJ,Generate Invoice,,,2022-02-01T05:00:00.000+0000,2022-01-31,90,2022-02-01T05:00:00.000+0000,2022-02-01T06:30:00.000+0000,,0013F00000oUyZFQA0,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrZUAU,,0063F00000S5zC8QAJ,Generate Order,,,2022-02-25T05:00:00.000+0000,2022-02-24,30,2022-02-25T05:00:00.000+0000,2022-02-25T05:30:00.000+0000,,0013F00000oUyYoQAK,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIraUAE,,0063F00000S5zsXQAR,Generate Quote,,,2022-03-15T04:00:00.000+0000,2022-03-14,100,2022-03-15T04:00:00.000+0000,2022-03-15T05:40:00.000+0000,,0013F00000oUz3wQAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrbUAE,,0063F00000S5z26QAB,Generate Quote with T&C's,,,2022-02-17T05:00:00.000+0000,2022-02-16,60,2022-02-17T05:00:00.000+0000,2022-02-17T06:00:00.000+0000,,0013F00000oUyRPQA0,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrcUAE,,0063F00000S5zLpQAJ,Identify Competitors,,,2022-02-28T05:00:00.000+0000,2022-02-27,110,2022-02-28T05:00:00.000+0000,2022-02-28T06:50:00.000+0000,,0013F00000oUyfoQAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrdUAE,,0063F00000S5zdwQAB,Identify Referrrals,,,2022-02-15T05:00:00.000+0000,2022-02-14,80,2022-02-15T05:00:00.000+0000,2022-02-15T06:20:00.000+0000,,0013F00000oUytcQAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIreUAE,,0063F00000S5z0tQAB,Initial Call,,,2022-03-05T05:00:00.000+0000,2022-03-04,50,2022-03-05T05:00:00.000+0000,2022-03-05T05:50:00.000+0000,,0013F00000oUyQWQA0,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrfUAE,,0063F00000S5zMFQAZ,Internal Deal Discussion,,,2022-03-07T05:00:00.000+0000,2022-03-06,60,2022-03-07T05:00:00.000+0000,2022-03-07T06:00:00.000+0000,,0013F00000oUyg8QAC,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrgUAE,,0063F00000S5zzYQAR,Internal: Review Pricing Structure,,,2022-03-09T05:00:00.000+0000,2022-03-08,100,2022-03-09T05:00:00.000+0000,2022-03-09T06:40:00.000+0000,,0013F00000oUz96QAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrhUAE,,0063F00000S5zb6QAB,Introductory Call,,,2022-02-20T05:00:00.000+0000,2022-02-19,60,2022-02-20T05:00:00.000+0000,2022-02-20T06:00:00.000+0000,,0013F00000oUyrXQAS,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:31.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:32.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIriUAE,,0063F00000S5zM4QAJ,Introductory Call with Director of Finance,,,2022-02-18T05:00:00.000+0000,2022-02-17,50,2022-02-18T05:00:00.000+0000,2022-02-18T05:50:00.000+0000,,0013F00000oUyfzQAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrjUAE,,0063F00000S5z8CQAR,Kickoff Meeting with Stakeholders,,,2022-03-15T04:00:00.000+0000,2022-03-14,100,2022-03-15T04:00:00.000+0000,2022-03-15T05:40:00.000+0000,,0013F00000oUyVwQAK,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrkUAE,,0063F00000S5zriQAB,Lead Qualification Call,,,2022-02-06T05:00:00.000+0000,2022-02-05,100,2022-02-06T05:00:00.000+0000,2022-02-06T06:40:00.000+0000,,0013F00000oUz3JQAS,0053F00000D3CCQQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrlUAE,,0063F00000S5zBMQAZ,Lead Source Details,,,2022-03-12T05:00:00.000+0000,2022-03-11,30,2022-03-12T05:00:00.000+0000,2022-03-12T05:30:00.000+0000,,0013F00000oUyYFQA0,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrmUAE,,0063F00000S5zFbQAJ,Left Voicemail,,,2022-02-07T05:00:00.000+0000,2022-02-06,90,2022-02-07T05:00:00.000+0000,2022-02-07T06:30:00.000+0000,,0013F00000oUybFQAS,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrnUAE,,0063F00000S5zXaQAJ,Left Voicemail: Update,,,2022-03-18T04:00:00.000+0000,2022-03-17,30,2022-03-18T04:00:00.000+0000,2022-03-18T04:30:00.000+0000,,0013F00000oUyoeQAC,0053F00000D3CCPQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIroUAE,,0063F00000S5zVvQAJ,Lunch,,,2022-02-15T05:00:00.000+0000,2022-02-14,50,2022-02-15T05:00:00.000+0000,2022-02-15T05:50:00.000+0000,,0013F00000oUynaQAC,0053F00000D3CCQQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrpUAE,,0063F00000S5zuwQAB,Lunch Briefing,,,2022-02-21T05:00:00.000+0000,2022-02-20,80,2022-02-21T05:00:00.000+0000,2022-02-21T06:20:00.000+0000,,0013F00000oUz5cQAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrqUAE,,0063F00000S5zQoQAJ,Lunch Meeting,,,2022-02-07T05:00:00.000+0000,2022-02-06,80,2022-02-07T05:00:00.000+0000,2022-02-07T06:20:00.000+0000,,0013F00000oUyjWQAS,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrrUAE,,0063F00000S5zGkQAJ,Manager 1:1 Meeting,,,2022-02-25T05:00:00.000+0000,2022-02-24,80,2022-02-25T05:00:00.000+0000,2022-02-25T06:20:00.000+0000,,0013F00000oUyc3QAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrsUAE,,0063F00000S5zm9QAB,Mid-Year Review,,,2022-03-19T04:00:00.000+0000,2022-03-18,20,2022-03-19T04:00:00.000+0000,2022-03-19T04:20:00.000+0000,,0013F00000oUyzVQAS,0053F00000D3CCQQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrtUAE,,0063F00000S5zeAQAR,Negotiate Contracts,,,2022-03-12T05:00:00.000+0000,2022-03-11,60,2022-03-12T05:00:00.000+0000,2022-03-12T06:00:00.000+0000,,0013F00000oUytjQAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIruUAE,,0063F00000S5zNbQAJ,Notes from Customer Discussion,,,2022-03-06T05:00:00.000+0000,2022-03-05,50,2022-03-06T05:00:00.000+0000,2022-03-06T05:50:00.000+0000,,0013F00000oUyh8QAC,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrvUAE,,0063F00000S5zLFQAZ,Notes From Discussion,,,2022-03-02T05:00:00.000+0000,2022-03-01,40,2022-03-02T05:00:00.000+0000,2022-03-02T05:40:00.000+0000,,0013F00000oUyfLQAS,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrwUAE,,0063F00000S602tQAB,Notes From Discussion with VP of Finance,,,2022-02-20T05:00:00.000+0000,2022-02-19,30,2022-02-20T05:00:00.000+0000,2022-02-20T05:30:00.000+0000,,0013F00000oUzBdQAK,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrxUAE,,0063F00000S5zrTQAR,Onsite Industry Research,,,2022-02-05T05:00:00.000+0000,2022-02-04,90,2022-02-05T05:00:00.000+0000,2022-02-05T06:30:00.000+0000,,0013F00000oUz39QAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIryUAE,,0063F00000S5zrfQAB,Onsite Meeting with Executive Team,,,2022-03-17T04:00:00.000+0000,2022-03-16,50,2022-03-17T04:00:00.000+0000,2022-03-17T04:50:00.000+0000,,0013F00000oUz3HQAS,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIrzUAE,,0063F00000S5zD0QAJ,Onsite Presentation and Discussion,,,2022-02-17T05:00:00.000+0000,2022-02-16,50,2022-02-17T05:00:00.000+0000,2022-02-17T05:50:00.000+0000,,0013F00000oUyZRQA0,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIs0UAE,,0063F00000S5zVAQAZ,Onsite Presentation to Board of Directors,,,2022-02-28T05:00:00.000+0000,2022-02-27,90,2022-02-28T05:00:00.000+0000,2022-02-28T06:30:00.000+0000,,0013F00000oUyn2QAC,0053F00000D3CCQQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIs1UAE,,0063F00000S5zmAQAR,Onsite Presentation to Executive Team,,,2022-02-20T05:00:00.000+0000,2022-02-19,110,2022-02-20T05:00:00.000+0000,2022-02-20T06:50:00.000+0000,,0013F00000oUyzVQAS,0053F00000D3CCQQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIs2UAE,,0063F00000S5zRHQAZ,Onsite Presentation to Marketing Team,,,2022-02-22T05:00:00.000+0000,2022-02-21,120,2022-02-22T05:00:00.000+0000,2022-02-22T07:00:00.000+0000,,0013F00000oUyjtQAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIs3UAE,,0063F00000S5z4qQAB,Onsite Presentation to Sales Team,,,2022-03-05T05:00:00.000+0000,2022-03-04,70,2022-03-05T05:00:00.000+0000,2022-03-05T06:10:00.000+0000,,0013F00000oUyTIQA0,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIs4UAE,,0063F00000S5zlkQAB,Pipeline Generation Call Campaign,,,2022-03-18T04:00:00.000+0000,2022-03-17,100,2022-03-18T04:00:00.000+0000,2022-03-18T05:40:00.000+0000,,0013F00000oUyzDQAS,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIs5UAE,,0063F00000S5zXkQAJ,Plan Account Strategy,,,2022-02-18T05:00:00.000+0000,2022-02-17,40,2022-02-18T05:00:00.000+0000,2022-02-18T05:40:00.000+0000,,0013F00000oUyolQAC,0053F00000D3CCQQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIs6UAE,,0063F00000S5zRgQAJ,Plan Customer Event,,,2022-03-06T05:00:00.000+0000,2022-03-05,30,2022-03-06T05:00:00.000+0000,2022-03-06T05:30:00.000+0000,,0013F00000oUykCQAS,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIs7UAE,,0063F00000S5zJVQAZ,Plan Customer Visit,,,2022-02-23T05:00:00.000+0000,2022-02-22,40,2022-02-23T05:00:00.000+0000,2022-02-23T05:40:00.000+0000,,0013F00000oUye5QAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIs8UAE,,0063F00000S5znBQAR,Plan Executive Briefing,,,2022-02-13T05:00:00.000+0000,2022-02-12,80,2022-02-13T05:00:00.000+0000,2022-02-13T06:20:00.000+0000,,0013F00000oUz09QAC,0053F00000D3CCPQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIs9UAE,,0063F00000S5z3WQAR,Post-Meeting Follow-Up,,,2022-02-06T05:00:00.000+0000,2022-02-05,40,2022-02-06T05:00:00.000+0000,2022-02-06T05:40:00.000+0000,,0013F00000oUySMQA0,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIsAUAU,,0063F00000S5zmDQAR,Prep Sales Presentation,,,2022-02-18T05:00:00.000+0000,2022-02-17,20,2022-02-18T05:00:00.000+0000,2022-02-18T05:20:00.000+0000,,0013F00000oUyzYQAS,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIsBUAU,,0063F00000S5zaHQAR,Presentation to Operations Team,,,2022-02-21T05:00:00.000+0000,2022-02-20,60,2022-02-21T05:00:00.000+0000,2022-02-21T06:00:00.000+0000,,0013F00000oUyqpQAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIsCUAU,,0063F00000S5zGUQAZ,Project Kickoff,,,2022-02-27T05:00:00.000+0000,2022-02-26,100,2022-02-27T05:00:00.000+0000,2022-02-27T06:40:00.000+0000,,0013F00000oUybtQAC,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIsDUAU,,0063F00000S5zDDQAZ,Project Review,,,2022-03-19T04:00:00.000+0000,2022-03-18,90,2022-03-19T04:00:00.000+0000,2022-03-19T05:30:00.000+0000,,0013F00000oUyZYQA0,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIsEUAU,,0063F00000S5zwNQAR,Project Team Kickoff,,,2022-02-23T05:00:00.000+0000,2022-02-22,40,2022-02-23T05:00:00.000+0000,2022-02-23T05:40:00.000+0000,,0013F00000oUz6cQAC,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIsFUAU,,0063F00000S5zkXQAR,Project Update Call,,,2022-03-19T04:00:00.000+0000,2022-03-18,40,2022-03-19T04:00:00.000+0000,2022-03-19T04:40:00.000+0000,,0013F00000oUyyJQAS,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIsGUAU,,0063F00000S5zCBQAZ,Qualification Call,,,2022-02-25T05:00:00.000+0000,2022-02-24,90,2022-02-25T05:00:00.000+0000,2022-02-25T06:30:00.000+0000,,0013F00000oUyYqQAK,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIsHUAU,,0063F00000S5zxvQAB,Qualify Lead,,,2022-01-31T05:00:00.000+0000,2022-01-30,90,2022-01-31T05:00:00.000+0000,2022-01-31T06:30:00.000+0000,,0013F00000oUz7qQAC,0053F00000D3CCOQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
00U3F000002rIsIUAU,,0063F00000S5zTHQAZ,Quick Call with Director of Finance,,,2022-02-17T05:00:00.000+0000,2022-02-16,80,2022-02-17T05:00:00.000+0000,2022-02-17T06:20:00.000+0000,,0013F00000oUylSQAS,0053F00000D3CCNQA3,,Busy,,,,,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,0053F00000D31WiQAJ,2022-04-05T14:34:34.000+0000,,,,,,,,,,,,,,,Event
